"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CFHR3",0.168250880743606,0.364233128607353,0.345,0.269,1
"DIABLO.1",0.168334538240412,-0.158763252649999,0.521,0.575,1
"SUSD1",0.168439887421033,-0.175069078919148,0.513,0.565,1
"GPR37L1",0.168644918396686,-0.940621452921068,0.025,0.059,1
"FAM84A",0.168644918396686,-0.940621452921068,0.025,0.059,1
"AC034198.2",0.168644918396686,-0.940621452921068,0.025,0.059,1
"PLAC8",0.168644918396686,-0.940621452921068,0.025,0.059,1
"KHDC3L",0.168644918396686,-0.940621452921068,0.025,0.059,1
"VWDE",0.168644918396686,-0.940621452921068,0.025,0.059,1
"AC078909.1",0.168644918396686,-0.940621452921068,0.025,0.059,1
"CYP19A1",0.168644918396686,-0.940621452921068,0.025,0.059,1
"AC090515.2",0.168644918396686,-0.940621452921068,0.025,0.059,1
"SKOR1",0.168644918396686,-0.940621452921068,0.025,0.059,1
"PLSCR3",0.168644918396686,-0.940621452921068,0.025,0.059,1
"AC068234.3",0.168644918396686,-0.940621452921068,0.025,0.059,1
"C17orf77",0.168644918396686,-0.940621452921068,0.025,0.059,1
"AP005899.1",0.168644918396686,-0.940621452921068,0.025,0.059,1
"AC005329.1",0.168644918396686,-0.940621452921068,0.025,0.059,1
"CD33",0.168644918396686,-0.940621452921068,0.025,0.059,1
"SMIM17",0.168644918396686,-0.940621452921068,0.025,0.059,1
"CYYR1",0.168644918396686,-0.940621452921068,0.025,0.059,1
"RIIAD1",0.169105319545732,1.22930354852124,0.042,0.016,1
"PYHIN1",0.169105319545732,1.22930354852124,0.042,0.016,1
"RGS8",0.169105319545732,1.22930354852124,0.042,0.016,1
"AC097359.2",0.169105319545732,1.22930354852124,0.042,0.016,1
"GDNF-AS1",0.169105319545732,1.22930354852124,0.042,0.016,1
"MAPK13",0.169105319545732,1.22930354852124,0.042,0.016,1
"LINC02542",0.169105319545732,1.22930354852124,0.042,0.016,1
"SLC35D3",0.169105319545732,1.22930354852124,0.042,0.016,1
"AL078604.2",0.169105319545732,1.22930354852124,0.042,0.016,1
"AP000438.1",0.169105319545732,1.22930354852124,0.042,0.016,1
"AC009560.1",0.169105319545732,1.22930354852124,0.042,0.016,1
"AC026992.2",0.169105319545732,1.22930354852124,0.042,0.016,1
"AC127496.5",0.169105319545732,1.22930354852124,0.042,0.016,1
"CYP4F3",0.169105319545732,1.22930354852124,0.042,0.016,1
"SHANK1",0.169105319545732,1.22930354852124,0.042,0.016,1
"TMEM8A",0.169421431657792,0.147968162741964,0.706,0.656,1
"AC020765.2",0.169940677886196,0.513038522886778,0.193,0.134,1
"AL034550.2",0.170250450939319,-0.46528344337441,0.151,0.215,1
"NPAS2",0.170329107872079,0.38032770184444,0.328,0.253,1
"RASSF1-AS1",0.170522726582407,-0.435661495611398,0.193,0.258,1
"ATP5F1E",0.170582787729691,-0.126084401288581,1,1,1
"FNBP1",0.170973142048692,0.161176675383817,1,0.919,1
"CREBRF",0.170980011555737,-0.123336923259404,0.824,0.876,1
"ZNF251",0.171009361298344,-0.199085560998329,0.672,0.785,1
"DAPK1",0.171199634146771,-0.35215141531892,0.244,0.323,1
"THBS2",0.171492799457979,-0.535691717180983,0.143,0.199,1
"ZNF491",0.171501882192881,-0.748912026303894,0.025,0.059,1
"AC132807.2",0.171539740648259,-0.562109829667339,0.101,0.156,1
"PCDHA8",0.171539740648259,-0.562109829667339,0.101,0.156,1
"ZNF763",0.171539740648259,-0.562109829667339,0.101,0.156,1
"ATP4A",0.171580087302355,0.528863830380152,0.193,0.134,1
"LYG2",0.172103876935176,-0.144185286994646,0.773,0.855,1
"SERPINE1",0.172111230285084,-0.288058646741628,0.319,0.409,1
"SHISAL2A",0.172717118918212,0.222551107149681,0.664,0.575,1
"AC018638.6",0.17284839705471,1.48264240049005,0.092,0.054,1
"AC007663.2",0.172994215414454,-0.417059496864055,0.185,0.253,1
"ALX4",0.173003696819009,-1.0060440477856,0.034,0.07,1
"P2RY1",0.173249781324058,-0.195788471906679,0.471,0.511,1
"UNC13B",0.173322861228912,0.263976301786662,0.403,0.355,1
"CRYBB2",0.173499810346739,-0.15701905718704,0.739,0.855,1
"AC027277.1",0.173664029707827,0.434887682171138,0.261,0.194,1
"DLX6-AS1",0.173859750131061,0.105584045035627,0.849,0.796,1
"SNORC",0.174061798237489,-1.07406727023186,0.034,0.07,1
"ESPN",0.175025549591587,0.869603140999151,0.126,0.081,1
"PPP1R15A",0.175515392642793,0.136467719919974,0.899,0.796,1
"PPP1R12B",0.175556211545772,0.208262900745863,0.882,0.774,1
"AC234772.3",0.175803239732812,-0.576047363691861,0.092,0.145,1
"BGLAP",0.176104116523021,-0.355658952199912,0.244,0.317,1
"LINC01143",0.176173737269194,-0.57805137353636,0.092,0.145,1
"AC005034.4",0.176173737269194,-0.57805137353636,0.092,0.145,1
"DOK3",0.176173737269194,-0.57805137353636,0.092,0.145,1
"GALNT8",0.176173737269194,-0.57805137353636,0.092,0.145,1
"TGM1",0.176173737269194,-0.57805137353636,0.092,0.145,1
"PLEKHN1",0.176330116137694,-1.16301387425752,0.008,0.032,1
"PTAFR",0.176330116137694,-1.16301387425752,0.008,0.032,1
"AL358075.1",0.176330116137694,-1.16301387425752,0.008,0.032,1
"POMC",0.176330116137694,-1.16301387425752,0.008,0.032,1
"AC016751.2",0.176330116137694,-1.16301387425752,0.008,0.032,1
"OSGEPL1-AS1",0.176330116137694,-1.16301387425752,0.008,0.032,1
"ITPR1-DT",0.176330116137694,-1.16301387425752,0.008,0.032,1
"AC134772.1",0.176330116137694,-1.16301387425752,0.008,0.032,1
"AC026355.1",0.176330116137694,-1.16301387425752,0.008,0.032,1
"AC055764.2",0.176330116137694,-1.16301387425752,0.008,0.032,1
"KLKB1",0.176330116137694,-1.16301387425752,0.008,0.032,1
"PSMB8-AS1",0.176330116137694,-1.16301387425752,0.008,0.032,1
"LCN15",0.176330116137694,-1.16301387425752,0.008,0.032,1
"GLYATL1",0.176330116137694,-1.16301387425752,0.008,0.032,1
"IDI2",0.176330116137694,-1.16301387425752,0.008,0.032,1
"ALOX5",0.176330116137694,-1.16301387425752,0.008,0.032,1
"GPRC5D-AS1",0.176330116137694,-1.16301387425752,0.008,0.032,1
"CILP",0.176330116137694,-1.16301387425752,0.008,0.032,1
"AC022710.1",0.176330116137694,-1.16301387425752,0.008,0.032,1
"PRSS8",0.176330116137694,-1.16301387425752,0.008,0.032,1
"GRAPL",0.176330116137694,-1.16301387425752,0.008,0.032,1
"AC022966.1",0.176330116137694,-1.16301387425752,0.008,0.032,1
"LBP",0.176330116137694,-1.16301387425752,0.008,0.032,1
"AC006213.1",0.176330116137694,-1.16301387425752,0.008,0.032,1
"C17orf97",0.176791588292878,-0.316105974078966,0.336,0.441,1
"CENPBD1",0.177013456566126,0.16430909805385,0.538,0.489,1
"SMIM24",0.177036730010238,-0.593593410549638,0.05,0.097,1
"AC093495.1",0.177059699271438,-0.208111663439065,0.395,0.441,1
"SCD",0.177211482653885,0.164663742190094,0.748,0.715,1
"C1QTNF3",0.177226042356257,-0.471136169619848,0.143,0.204,1
"SLC2A12",0.177226042356257,-0.471136169619848,0.143,0.204,1
"AC239868.3",0.177236727720039,-0.586709719049741,0.101,0.156,1
"FABP4",0.177265099410079,-1.14075600070151,0.034,0.07,1
"NPIPA1",0.177367824637646,-0.270354927368027,0.395,0.489,1
"LINC00284",0.177552244673002,0.6680117467465,0.05,0.022,1
"UPP1",0.177958515398624,0.604278091096882,0.168,0.113,1
"USP6",0.177958645895053,0.496801009283826,0.168,0.113,1
"RASGEF1B",0.178154683978666,-0.429536631627731,0.21,0.269,1
"GCAT",0.178808302420618,0.237528002371847,0.471,0.414,1
"C5orf49",0.179038823002581,-0.273196792007939,0.37,0.452,1
"BOLL",0.179424897274341,-0.841085779370154,0.034,0.07,1
"ACKR2",0.179424897274341,-0.841085779370154,0.034,0.07,1
"AC114400.1",0.179424897274341,-0.841085779370154,0.034,0.07,1
"AC023154.1",0.179424897274341,-0.841085779370154,0.034,0.07,1
"AC010343.3",0.179424897274341,-0.841085779370154,0.034,0.07,1
"AC008629.1",0.179424897274341,-0.841085779370154,0.034,0.07,1
"AC006012.1",0.179424897274341,-0.841085779370154,0.034,0.07,1
"BX546450.2",0.179424897274341,-0.841085779370154,0.034,0.07,1
"AC019257.2",0.179424897274341,-0.841085779370154,0.034,0.07,1
"ABALON",0.179424897274341,-0.841085779370154,0.034,0.07,1
"AC245884.10",0.179424897274341,-0.841085779370154,0.034,0.07,1
"AP000265.1",0.179424897274341,-0.841085779370154,0.034,0.07,1
"UBL4A",0.179446668763988,0.114468869984913,0.983,0.93,1
"CAPG",0.179537025884198,-0.583542544097358,0.101,0.151,1
"AGTR1",0.179993260065243,0.719431562484319,0.126,0.081,1
"DEGS1",0.180129546881402,0.143296182791312,0.95,0.871,1
"AC018816.1",0.180144439965805,0.759818265220024,0.101,0.059,1
"FAM83G",0.180144439965805,0.759818265220024,0.101,0.059,1
"AL049780.1",0.180197479261095,0.644341047800088,0.134,0.086,1
"ABCB6",0.180277291547655,0.310917314074896,0.412,0.333,1
"ODF3L1",0.180277291547655,0.310917314074896,0.412,0.333,1
"AC098484.2",0.180347536149127,-0.596667051703707,0.084,0.134,1
"C4orf19",0.180347536149127,-0.596667051703707,0.084,0.134,1
"AC107068.1",0.180347536149127,-0.596667051703707,0.084,0.134,1
"LYNX1",0.180347536149127,-0.596667051703707,0.084,0.134,1
"SAP30L-AS1",0.180503057533332,-0.493185024022589,0.076,0.129,1
"AC126614.1",0.180930093576982,-0.419789289619628,0.176,0.242,1
"AC015922.4",0.181150835593899,-0.242448341751921,0.437,0.522,1
"SMIM14",0.181808092270896,0.10244888578152,0.874,0.839,1
"NAV2",0.182106446882358,0.410933704749025,0.303,0.226,1
"NPL",0.182623498445199,0.358036862643447,0.336,0.263,1
"C8orf48",0.18263876470408,-0.212596530497672,0.471,0.548,1
"ZNF843",0.183668644149563,-0.225179161643014,0.454,0.532,1
"TMEM104",0.183798536248906,0.193049188250944,0.471,0.425,1
"TMEM262",0.183885747649627,-0.618693358033706,0.076,0.124,1
"KLRG1",0.183885747649627,-0.618693358033706,0.076,0.124,1
"PPM1H",0.183885747649627,-0.618693358033706,0.076,0.124,1
"IL21R",0.183885747649627,-0.618693358033706,0.076,0.124,1
"SOX18",0.183885747649627,-0.618693358033706,0.076,0.124,1
"RAB37",0.183891322805484,-0.150699069033618,0.58,0.645,1
"DNHD1",0.183951386292457,-0.185935198808401,0.58,0.661,1
"SLC17A9",0.184277480539268,-0.477649476578522,0.134,0.194,1
"PTGR2",0.184351105942586,0.202179503476664,0.866,0.763,1
"GPM6A",0.184351994373549,0.486799770813608,0.21,0.151,1
"AL356488.3",0.184498804911852,-0.151137004382318,0.681,0.753,1
"GPC1",0.184558734983876,0.263612441525604,0.689,0.554,1
"SYT15",0.184916214254954,0.501919093890858,0.218,0.161,1
"TUFT1",0.185123370147359,-0.261275599391426,0.353,0.43,1
"AL157904.1",0.185293190152377,-0.770696451478756,0.042,0.081,1
"AC012363.1",0.185293190152377,-0.770696451478756,0.042,0.081,1
"MTTP",0.185293190152377,-0.770696451478756,0.042,0.081,1
"LINC02510",0.185293190152377,-0.770696451478756,0.042,0.081,1
"LIPT2",0.185293190152377,-0.770696451478756,0.042,0.081,1
"DEUP1",0.185293190152377,-0.770696451478756,0.042,0.081,1
"AP002433.1",0.185293190152377,-0.770696451478756,0.042,0.081,1
"AC076968.1",0.185293190152377,-0.770696451478756,0.042,0.081,1
"LINC01465",0.185293190152377,-0.770696451478756,0.042,0.081,1
"F7",0.185293190152377,-0.770696451478756,0.042,0.081,1
"TDRD9",0.185293190152377,-0.770696451478756,0.042,0.081,1
"AC009107.2",0.185293190152377,-0.770696451478756,0.042,0.081,1
"LINC00334",0.185293190152377,-0.770696451478756,0.042,0.081,1
"TMEM202-AS1",0.185331243029888,-0.318012500037784,0.269,0.344,1
"ATXN1",0.185470915206249,0.128088857160893,0.857,0.801,1
"AC140912.1",0.185731231102779,0.204326844117647,0.807,0.699,1
"NMT2",0.18578243274546,-0.116096367528542,0.731,0.785,1
"AC090568.2",0.186057789321965,0.265829424546358,0.496,0.414,1
"AL031775.1",0.186398432768325,-0.597932893253947,0.092,0.145,1
"LINC02502",0.186551288415363,-0.645165569394897,0.067,0.113,1
"AC093274.1",0.186551288415363,-0.645165569394897,0.067,0.113,1
"OAS1",0.186551288415363,-0.645165569394897,0.067,0.113,1
"TNFRSF13C",0.186558058346317,-0.330747548191455,0.244,0.306,1
"PTPRF",0.186691725437325,-0.226241112116369,0.462,0.575,1
"AC087294.1",0.186792694478609,0.524046814082376,0.185,0.129,1
"FAM95B1",0.186842073987721,-0.814683735265433,0.042,0.081,1
"NBPF20",0.187226627393274,-0.261895421899974,0.429,0.532,1
"ZNF267",0.187642943017505,0.125303160900172,0.824,0.774,1
"AC015727.1",0.187657387444724,-0.469053530013428,0.134,0.194,1
"PACERR",0.187821445292217,-0.71822903158462,0.05,0.091,1
"AC108673.2",0.187821445292217,-0.71822903158462,0.05,0.091,1
"UBR5-AS1",0.187821445292217,-0.71822903158462,0.05,0.091,1
"C10orf95",0.187821445292217,-0.71822903158462,0.05,0.091,1
"RAD9B",0.187821445292217,-0.71822903158462,0.05,0.091,1
"CDRT4",0.187821445292217,-0.71822903158462,0.05,0.091,1
"NOS2",0.187821445292217,-0.71822903158462,0.05,0.091,1
"AP000542.2",0.187821445292217,-0.71822903158462,0.05,0.091,1
"AL157373.2",0.188017150912739,-0.677587047087274,0.059,0.102,1
"AF121898.1",0.188017150912739,-0.677587047087274,0.059,0.102,1
"AC008551.1",0.188017150912739,-0.677587047087274,0.059,0.102,1
"ALOX15B",0.188017150912739,-0.677587047087274,0.059,0.102,1
"CSNK1G2-AS1",0.188017150912739,-0.677587047087274,0.059,0.102,1
"SHANK3",0.188017150912739,-0.677587047087274,0.059,0.102,1
"AC008764.8",0.188280891556119,-0.211111067006083,0.496,0.575,1
"AC007881.3",0.188456749227597,0.689023002876046,0.176,0.129,1
"PDE11A",0.188570413783595,0.270151201459077,0.345,0.296,1
"TLN1",0.188691664913557,0.12257643331021,0.983,0.952,1
"ADAMTSL4",0.18870605404244,0.28085935267069,0.403,0.339,1
"TOB1",0.189014527073774,0.26834009633356,0.697,0.543,1
"NLRX1",0.189614900098783,0.336145467548851,0.395,0.317,1
"AL035425.2",0.1900238252561,-0.172814012591184,0.697,0.796,1
"AC092747.4",0.190030700079196,-0.186157067342533,0.613,0.704,1
"LINC02551",0.190130664071087,-0.313838776505285,0.286,0.36,1
"CDK2AP2",0.190340438402543,-0.181193140405555,0.412,0.522,1
"BVES",0.190509502134144,0.196171587917734,0.521,0.478,1
"EDC4",0.190530747949361,-0.254750046380158,0.328,0.387,1
"TBX2-AS1",0.190862906666879,-0.209480594127568,0.42,0.478,1
"NDOR1",0.191187320349567,-0.449847594982085,0.151,0.22,1
"CFP",0.191372785382237,-0.484941969144879,0.126,0.183,1
"FADS2",0.191372785382237,-0.484941969144879,0.126,0.183,1
"AC005363.2",0.191372785382237,-0.484941969144879,0.126,0.183,1
"CLDN5",0.191533857064084,-0.507609781589397,0.151,0.204,1
"ABCA2",0.191719807243495,0.30501789076612,0.563,0.452,1
"OSBPL10",0.192117576846054,0.156072964321484,0.95,0.876,1
"TMEM150A",0.192391403545991,0.122945097720493,0.639,0.608,1
"PUS3",0.192682161158656,-0.122778434511448,0.84,0.919,1
"CLCN6",0.192749278323818,-0.207649721727439,0.706,0.844,1
"MYO1C",0.194560994988005,0.155078645217931,0.857,0.806,1
"SYT14",0.194700154985143,-0.570374316436424,0.101,0.151,1
"LINC01315",0.194775154044058,-0.2309022632744,0.361,0.425,1
"STK32B",0.194806363411262,-0.2487437482834,0.403,0.484,1
"CSMD2",0.194840027943449,0.769871929883946,0.092,0.054,1
"ZNF486",0.194840027943449,0.769871929883946,0.092,0.054,1
"AL391834.2",0.195452493346424,0.451695969857692,0.227,0.167,1
"AL359921.1",0.195886309649301,0.726913507098623,0.092,0.054,1
"MBP",0.195928951392331,0.452302259951902,0.261,0.215,1
"AC100861.2",0.195969236889923,0.644341047800088,0.126,0.081,1
"AC012651.1",0.195969236889923,0.644341047800088,0.126,0.081,1
"KCNE2",0.195969236889923,0.644341047800088,0.126,0.081,1
"PLCD3",0.196114328624792,0.252424020065973,0.496,0.441,1
"XKRX",0.19674367133269,-0.635862808225027,0.05,0.091,1
"EARS2",0.197039692810735,0.100559516239207,0.916,0.871,1
"FBXO31",0.197307690618299,-0.322348072731481,0.353,0.457,1
"BOLA2B",0.197464088697852,-0.42604828009131,0.16,0.22,1
"MIR210HG",0.197600858756355,-0.222964323854353,0.529,0.613,1
"AREL1",0.197840778986632,-0.170253430356825,0.605,0.688,1
"AC068025.2",0.198018603480923,-0.332199979375923,0.252,0.323,1
"ACTB",0.198276858560164,0.253564499015264,0.992,1,1
"AC023855.1",0.198470612460237,-0.493162475949847,0.118,0.172,1
"ULBP3",0.199250748671156,0.834687898781159,0.084,0.048,1
"KCNJ15",0.199311592562335,0.49181775857553,0.244,0.194,1
"AC079174.2",0.199902811933103,-0.482527095781817,0.143,0.204,1
"PIK3CB",0.200137118160354,-0.137771147522423,0.613,0.672,1
"CBLN3",0.200556361771835,0.480842315517208,0.202,0.145,1
"AMIGO1",0.200889932482909,-0.384227808811148,0.202,0.263,1
"AL360270.3",0.201179522016075,0.775979930620586,0.092,0.054,1
"MT3",0.201398234844664,0.695875887841566,0.227,0.183,1
"AL034417.4",0.201422268167082,0.253150290475612,0.504,0.425,1
"AC017083.1",0.201622564852325,-0.285125604297319,0.353,0.462,1
"IFI44L",0.201755951029796,-0.156189851988383,0.513,0.559,1
"FSBP",0.202464923839335,0.570340466356311,0.151,0.102,1
"NPIPB3",0.202464923839335,0.570340466356311,0.151,0.102,1
"AC211476.2",0.203306904692969,0.518810165716229,0.176,0.124,1
"KCNAB2",0.203314977428609,-0.14249311828503,0.538,0.597,1
"AC116366.3",0.203513015578094,0.381306641966294,0.286,0.22,1
"EXOC8",0.203597966161798,-0.179249949747046,0.546,0.624,1
"HR",0.203779785916138,-0.460159315877779,0.134,0.183,1
"ARRDC3-AS1",0.204217234643649,-0.251769553279191,0.395,0.484,1
"SPAG1",0.204375061829153,-0.183464292302579,0.378,0.441,1
"DLL1",0.204499848696879,-0.335008480832947,0.244,0.306,1
"PLPP3",0.204693586192665,-0.101759619782665,0.756,0.801,1
"PCAT1",0.204731200393874,0.259329385001577,0.571,0.473,1
"MRPL13",0.204982214922829,0.131218697480247,0.958,0.898,1
"SLC1A5",0.205256146060966,0.191748454036234,0.933,0.823,1
"RNF208",0.205278171497051,-0.359450189321168,0.126,0.194,1
"AP001437.1",0.205432377275636,0.810869583881301,0.118,0.075,1
"AL008729.2",0.205517167681843,-0.502500340529183,0.109,0.161,1
"AC010132.4",0.205517167681843,-0.502500340529183,0.109,0.161,1
"CES3",0.206005987100465,0.85838281721299,0.084,0.048,1
"MLC1",0.206049402774619,-0.429659533643689,0.151,0.21,1
"HOXB-AS1",0.206126354990451,-0.139450402486837,0.807,0.892,1
"USP3-AS1",0.207124517031198,-0.386685847820537,0.185,0.247,1
"SEC61B",0.207241805399913,0.181602073298218,1,0.995,1
"GNG8",0.207889799409552,-0.490898292683234,0.109,0.161,1
"AC016727.1",0.207927579714306,0.164108770517489,0.739,0.672,1
"CNTN1",0.208157512053725,0.273573207994552,0.445,0.349,1
"AL109811.3",0.208300123000912,-0.786187253100284,0.067,0.108,1
"SCRG1",0.208548330568319,0.284746418868029,0.462,0.425,1
"LINC01290",0.209441460768976,0.361941317099363,0.303,0.237,1
"AL021368.1",0.209732323518711,0.586580356736782,0.143,0.097,1
"TMPPE",0.20986443618338,0.692001081789662,0.092,0.054,1
"CCDC157",0.210020849086494,0.136940275339147,0.815,0.753,1
"AC073195.1",0.210054815614278,-0.345524091187967,0.193,0.263,1
"LINC01798",0.210057394925848,-1.02523324056584,0.017,0.043,1
"AC024243.1",0.210057394925848,-1.01151970439042,0.017,0.043,1
"AL031666.2",0.210268357395264,0.243699439256917,0.445,0.366,1
"AC012557.2",0.210600966524561,0.781844571550023,0.084,0.048,1
"FDXACB1",0.210600966524561,0.781844571550023,0.084,0.048,1
"VWF",0.210600966524561,0.781844571550023,0.084,0.048,1
"C12orf54",0.210600966524561,0.781844571550023,0.084,0.048,1
"LINC00921",0.210600966524561,0.781844571550023,0.084,0.048,1
"ADAT3",0.210600966524561,0.781844571550023,0.084,0.048,1
"MSH5",0.210993005905374,0.157865315098395,0.588,0.543,1
"AL591845.1",0.211046140567885,-0.273111500746987,0.429,0.527,1
"VAV3",0.211306883232205,0.306800772903952,0.454,0.366,1
"AL451085.1",0.211485376593331,0.541137667315541,0.143,0.097,1
"CTRC",0.211631069022859,-0.940621452921069,0.017,0.043,1
"LINC01356",0.211631069022859,-0.940621452921069,0.017,0.043,1
"C1orf143",0.211631069022859,-0.940621452921069,0.017,0.043,1
"AC018742.1",0.211631069022859,-0.940621452921069,0.017,0.043,1
"CD8A",0.211631069022859,-0.940621452921069,0.017,0.043,1
"AC019077.1",0.211631069022859,-0.940621452921069,0.017,0.043,1
"AC010501.1",0.211631069022859,-0.940621452921069,0.017,0.043,1
"AC004982.1",0.211631069022859,-0.940621452921069,0.017,0.043,1
"AC007128.2",0.211631069022859,-0.940621452921069,0.017,0.043,1
"AP003692.1",0.211631069022859,-0.940621452921069,0.017,0.043,1
"AC012213.2",0.211631069022859,-0.940621452921069,0.017,0.043,1
"AL449403.1",0.211631069022859,-0.940621452921069,0.017,0.043,1
"AL157895.1",0.211631069022859,-0.940621452921069,0.017,0.043,1
"AL133417.1",0.211631069022859,-0.940621452921069,0.017,0.043,1
"AC092745.1",0.211631069022859,-0.940621452921069,0.017,0.043,1
"PPFIA2-AS1",0.211631069022859,-0.940621452921069,0.017,0.043,1
"LINC00352",0.211631069022859,-0.940621452921069,0.017,0.043,1
"LINC02328",0.211631069022859,-0.940621452921069,0.017,0.043,1
"C15orf53",0.211631069022859,-0.940621452921069,0.017,0.043,1
"LINC01581",0.211631069022859,-0.940621452921069,0.017,0.043,1
"AC009108.3",0.211631069022859,-0.940621452921069,0.017,0.043,1
"SHBG",0.211631069022859,-0.940621452921069,0.017,0.043,1
"AC084809.2",0.211631069022859,-0.940621452921069,0.017,0.043,1
"AP005329.1",0.211631069022859,-0.940621452921069,0.017,0.043,1
"STK4-AS1",0.211631069022859,-0.940621452921069,0.017,0.043,1
"CECR3",0.211631069022859,-0.940621452921069,0.017,0.043,1
"CYYR1-AS1",0.211631069022859,-0.940621452921069,0.017,0.043,1
"CAMKMT",0.212079227259587,-0.258438324721943,0.664,0.812,1
"C6orf99",0.2121786665004,0.765470679204432,0.126,0.086,1
"AP000350.5",0.212441854294314,-0.513200229186392,0.101,0.151,1
"CCNE2",0.212632402023207,-0.404908535294447,0.176,0.231,1
"PRAC1",0.21311754300626,0.325052962332217,0.412,0.355,1
"LINC01363",0.213143997012325,0.644341047800088,0.118,0.075,1
"AC010719.1",0.213143997012325,0.644341047800088,0.118,0.075,1
"AC067863.1",0.213143997012325,0.644341047800088,0.118,0.075,1
"EFCAB10",0.213213247171853,-0.955007403676932,0.017,0.043,1
"ESYT3",0.213442256884377,0.396413534356502,0.261,0.199,1
"EGFL8",0.213509862745499,0.300184216032043,0.454,0.382,1
"AC022098.1",0.214022667204597,0.317266364701605,0.353,0.28,1
"CDON",0.214423077436865,-0.272284722508063,0.261,0.344,1
"ACAD11",0.215721045443829,-0.421921873110611,0.16,0.22,1
"CSGALNACT1",0.215816563339097,-0.149528105649029,0.546,0.613,1
"AC139530.3",0.216337066691946,-0.353010155160437,0.202,0.263,1
"AKR7A3",0.216761286672113,-0.38808042989229,0.176,0.237,1
"DBNDD1",0.216761286672113,-0.38808042989229,0.176,0.237,1
"AP001476.1",0.216761286672113,-0.38808042989229,0.176,0.237,1
"CHODL",0.217533588084868,-0.4399895138827,0.151,0.204,1
"IL17D",0.217737367251546,0.161495927378282,0.664,0.602,1
"TBX19",0.217743514019176,-0.108836945371983,0.647,0.699,1
"AC106897.1",0.217991687510867,0.521869173729908,0.176,0.124,1
"SLC16A11",0.218010968201838,-0.878552077134942,0.017,0.043,1
"IFIT3",0.218291838731459,0.226708525619615,0.521,0.462,1
"FAM122C",0.218513295810708,0.110572659644071,0.941,0.876,1
"AGO4",0.218635993422305,-0.132292834939041,0.655,0.72,1
"ZNF438",0.218818017254516,0.155100418586436,0.681,0.618,1
"ERVH48-1",0.219058105034306,-0.565276967978197,0.084,0.129,1
"RAP1GAP",0.219151009980348,-0.525583953642224,0.092,0.14,1
"AL050343.1",0.219151009980348,-0.525583953642224,0.092,0.14,1
"AL360270.1",0.219151009980348,-0.525583953642224,0.092,0.14,1
"NUAK2",0.219151009980348,-0.525583953642224,0.092,0.14,1
"AC090152.1",0.219151009980348,-0.525583953642224,0.092,0.14,1
"MYO5C",0.219151009980348,-0.525583953642224,0.092,0.14,1
"AC093503.2",0.219151009980348,-0.525583953642224,0.092,0.14,1
"AC123768.4",0.2197391953464,-0.253779338180699,0.361,0.435,1
"AC011498.1",0.219838934109535,-0.694881173060616,0.059,0.097,1
"SLC1A2",0.219917962752304,-0.2885803728629,0.328,0.403,1
"CPA4",0.220739503964049,0.39313572808747,0.252,0.199,1
"PCDHGA4",0.220802385135,0.53645744903104,0.109,0.07,1
"AL391832.2",0.22124447340197,0.513096514521835,0.168,0.118,1
"SNAI3-AS1",0.22124447340197,0.513096514521835,0.168,0.118,1
"CFH",0.221598416537809,0.14016627736863,0.857,0.812,1
"AC009779.3",0.221649851026933,-0.349612594860578,0.21,0.263,1
"TPM1-AS",0.222362930511493,0.448708467981744,0.21,0.161,1
"ARFGEF3",0.222382819841614,0.622764231072474,0.176,0.129,1
"CRADD",0.222393640758285,0.167903003857101,0.765,0.683,1
"NAA10",0.222493569579174,0.139446914313609,1,0.978,1
"BBS5",0.222496548592402,-0.135530232680379,0.765,0.844,1
"ARHGEF10L",0.222699631001911,-0.277656440198639,0.311,0.382,1
"EMG1.1",0.222699631001911,-0.277656440198639,0.311,0.382,1
"AC061992.1",0.222881932261075,-0.272226286179285,0.059,0.102,1
"DCN",0.224063224854088,0.18658344742475,0.882,0.812,1
"AC021087.1",0.224332138942747,-1.07336206119562,0.025,0.054,1
"AL160272.1",0.225518693262783,-0.54008352333734,0.084,0.129,1
"CASP1",0.225518693262783,-0.54008352333734,0.084,0.129,1
"SYCP2L",0.225717890383153,0.303304129965021,0.37,0.301,1
"CNDP1",0.225895608168331,-0.85465577378931,0.034,0.065,1
"ROM1",0.226329023307848,-0.314953622208065,0.269,0.339,1
"AC005520.2",0.226351410117437,0.253299082509328,0.681,0.565,1
"FAM216A",0.22673210720147,-0.220162816450272,0.571,0.72,1
"MASP1",0.227173651908157,0.483585380347962,0.168,0.118,1
"AC009570.1",0.227246251995817,-1.04912446773155,0.025,0.054,1
"C1orf220",0.227260262012252,-0.263426178063291,0.311,0.387,1
"LINC01852",0.227438500177578,0.663731891207471,0.126,0.086,1
"ARHGAP31-AS1",0.227456826574306,0.796344141245138,0.076,0.043,1
"AC080188.1",0.227456826574306,0.796344141245138,0.076,0.043,1
"LINC02242",0.227456826574306,0.796344141245138,0.076,0.043,1
"AL139317.1",0.227456826574306,0.796344141245138,0.076,0.043,1
"MEFV",0.227456826574306,0.796344141245138,0.076,0.043,1
"AC090617.3",0.227456826574306,0.796344141245138,0.076,0.043,1
"ANGPT4",0.227456826574306,0.796344141245138,0.076,0.043,1
"ZNF626",0.227456826574306,0.796344141245138,0.076,0.043,1
"SUN2",0.227644285290105,-0.282877363259691,0.328,0.366,1
